ExperimentName	Subject	Group	Trial	List	Filename	TrialType	Rotation	CorrResp	RESP	ACC	RT	ExclSlow
MR_V1_F1_J0	S121	L2_Fluent	34	10	2_0_R.jpg	Mirror	0	j	j	1	1738	0
MR_V2_F0_J1	S146	L2_Fluent	30	259	33_50.jpg	Same	50	j	j	1	1738	0
MR_V2_F0_J1	S154	L1_Hearing	48	147	19_50.jpg	Same	50	j	j	1	1739	0
MR_V2_F0_J1	S107	L1_Deaf	31	262	33_100_R.jpg	Mirror	100	f	f	1	1742	0
MR_V2_F0_J1	S126	L2_Intermediate	40	27	4_50.jpg	Same	50	j	j	1	1743	0
MR_V2_F0_J1	S126	L2_Intermediate	23	126	16_100_R.jpg	Mirror	100	f	f	1	1747	0
MR_V2_F0_J1	S133	L2_Intermediate	19	81	11_0.jpg	Same	0	j	f	0	1751	0
MR_V2_F0_J1	S132	L2_Fluent	39	8	1_150_R.jpg	Mirror	150	f	j	0	1751	0
MR_V1_F1_J0	S140	L1_Deaf	6	211	27_50.jpg	Same	50	f	f	1	1755	0
MR_V2_F0_J1	S149	L1_Deaf	8	147	19_50.jpg	Same	50	j	j	1	1757	0
MR_V2_F0_J1	S108	L2_Intermediate	23	374	47_100_R.jpg	Mirror	100	f	f	1	1758	0
MR_V1_F1_J0	S140	L1_Deaf	31	335	42_150.jpg	Same	150	f	f	1	1761	0
MR_V2_F0_J1	S125	L1_Hearing	19	25	4_0.jpg	Same	0	j	j	1	1762	0
MR_V2_F0_J1	S126	L2_Intermediate	19	238	30_100_R.jpg	Mirror	100	f	j	0	1766	0
MR_V1_F1_J0	S140	L1_Deaf	29	112	14_150_R.jpg	Mirror	150	j	j	1	1766	0
MR_V2_F0_J1	S107	L1_Deaf	46	152	19_150_R.jpg	Mirror	150	f	j	0	1767	0
MR_V2_F0_J1	S149	L1_Deaf	16	313	40_0.jpg	Same	0	j	j	1	1770	0
MR_V2_F0_J1	S132	L2_Fluent	41	260	33_50_R.jpg	Mirror	50	f	f	1	1775	0
MR_V1_F1_J0	S111	L2_Intermediate	37	342	43_100_R.jpg	Mirror	100	j	j	1	1775	0
MR_V1_F1_J0	S124	L1_Hearing	42	306	39_0_R.jpg	Mirror	0	j	j	1	1776	0
MR_V2_F0_J1	S132	L2_Fluent	7	197	25_100.jpg	Same	100	j	j	1	1779	0
MR_V1_F1_J0	S148	L1_Hearing	46	248	31_150_R.jpg	Mirror	150	j	j	1	1780	0
MR_V1_F1_J0	S140	L1_Deaf	3	15	2_150.jpg	Same	150	f	j	0	1780	0
MR_V1_F1_J0	S136	L2_Fluent	27	353	45_0.jpg	Same	0	f	f	1	1783	0
MR_V2_F0_J1	S146	L2_Fluent	36	180	23_50_R.jpg	Mirror	50	f	j	0	1786	0
MR_V1_F1_J0	S130	L2_Intermediate	24	237	30_100.jpg	Same	100	f	f	1	1786	0
MR_V1_F1_J0	S140	L1_Deaf	40	215	27_150.jpg	Same	150	f	f	1	1786	0
MR_V2_F0_J1	S126	L2_Intermediate	14	119	15_150.jpg	Same	150	j	j	1	1788	0
MR_V1_F1_J0	S134	L2_Intermediate	42	127	16_150.jpg	Same	150	f	f	1	1789	0
MR_V2_F0_J1	S144	L2_Fluent	36	326	41_100_R.jpg	Mirror	100	f	f	1	1792	0
MR_V2_F0_J1	S112	L1_Deaf	17	240	30_150_R.jpg	Mirror	150	f	j	0	1797	0
MR_V1_F1_J0	S121	L2_Fluent	24	216	27_150_R.jpg	Mirror	150	j	j	1	1797	0
MR_V2_F0_J1	S144	L2_Fluent	38	293	37_100.jpg	Same	100	j	j	1	1799	0
MR_V2_F0_J1	S132	L2_Fluent	6	52	7_50_R.jpg	Mirror	50	f	f	1	1801	0
MR_V1_F1_J0	S122	L2_Intermediate	10	216	27_150_R.jpg	Mirror	150	j	j	1	1802	0
MR_V2_F0_J1	S114	L1_Deaf	38	149	19_100.jpg	Same	100	j	j	1	1805	0
MR_V1_F1_J0	S152	L2_Fluent	17	337	43_0.jpg	Same	0	f	j	0	1808	0
MR_V1_F1_J0	S139	L1_Deaf	46	266	34_0_R.jpg	Mirror	0	j	j	1	1809	0
MR_V1_F1_J0	S117	L1_Hearing	8	308	39_50_R.jpg	Mirror	50	j	f	0	1809	0
MR_V1_F1_J0	S117	L1_Hearing	20	253	32_100.jpg	Same	100	f	f	1	1809	0
MR_V1_F1_J0	S139	L1_Deaf	31	332	42_50_R.jpg	Mirror	50	j	j	1	1810	0
MR_V1_F1_J0	S124	L1_Hearing	37	96	12_150_R.jpg	Mirror	150	j	j	1	1810	0
MR_V1_F1_J0	S139	L1_Deaf	41	323	41_50.jpg	Same	50	f	f	1	1811	0
MR_V1_F1_J0	S121	L2_Fluent	43	144	18_150_R.jpg	Mirror	150	j	j	1	1812	0
MR_V1_F1_J0	S124	L1_Hearing	14	160	20_150_R.jpg	Mirror	150	j	j	1	1815	0
MR_V1_F1_J0	S118	L2_Fluent	31	42	6_0_R.jpg	Mirror	0	j	j	1	1816	0
MR_V1_F1_J0	S116	L1_Hearing	28	178	23_0_R.jpg	Mirror	0	j	j	1	1817	0
MR_V1_F1_J0	S110	L1_Deaf	30	235	30_50.jpg	Same	50	f	f	1	1817	0
MR_V2_F0_J1	S146	L2_Fluent	15	270	34_100_R.jpg	Mirror	100	f	j	0	1817	0
MR_V1_F1_J0	S140	L1_Deaf	5	50	7_0_R.jpg	Mirror	0	j	j	1	1819	0
MR_V2_F0_J1	S146	L2_Fluent	39	279	35_150.jpg	Same	150	j	f	0	1819	0
MR_V1_F1_J0	S130	L2_Intermediate	38	350	44_100_R.jpg	Mirror	100	j	j	1	1820	0
MR_V1_F1_J0	S140	L1_Deaf	41	248	31_150_R.jpg	Mirror	150	j	j	1	1820	0
MR_V1_F1_J0	S124	L1_Hearing	32	159	20_150.jpg	Same	150	f	f	1	1823	0
MR_V2_F0_J1	S143	L2_Fluent	31	189	24_100.jpg	Same	100	j	j	1	1824	0
MR_V1_F1_J0	S152	L2_Fluent	15	61	8_100.jpg	Same	100	f	j	0	1824	0
MR_V1_F1_J0	S134	L2_Intermediate	38	328	41_150_R.jpg	Mirror	150	j	j	1	1824	0
MR_V2_F0_J1	S131	L2_Intermediate	42	162	21_0_R.jpg	Mirror	0	f	f	1	1825	0
MR_V2_F0_J1	S108	L2_Intermediate	24	337	43_0.jpg	Same	0	j	j	1	1825	0
MR_V1_F1_J0	S130	L2_Intermediate	13	99	13_50.jpg	Same	50	f	f	1	1825	0
MR_V1_F1_J0	S140	L1_Deaf	32	243	31_50.jpg	Same	50	f	f	1	1827	0
MR_V1_F1_J0	S147	L2_Fluent	4	81	11_0.jpg	Same	0	f	f	1	1828	0
MR_V2_F0_J1	S113	L1_Hearing	8	320	40_150_R.jpg	Mirror	150	f	j	0	1829	0
MR_V1_F1_J0	S140	L1_Deaf	20	187	24_50.jpg	Same	50	f	f	1	1835	0
MR_V2_F0_J1	S126	L2_Intermediate	36	166	21_100_R.jpg	Mirror	100	f	f	1	1837	0
MR_V2_F0_J1	S113	L1_Hearing	1	373	47_100.jpg	Same	100	j	f	0	1837	0
MR_V2_F0_J1	S113	L1_Hearing	18	230	29_100_R.jpg	Mirror	100	f	j	0	1841	0
MR_V2_F0_J1	S149	L1_Deaf	26	273	35_0.jpg	Same	0	j	j	1	1842	0
MR_V2_F0_J1	S113	L1_Hearing	12	31	4_150.jpg	Same	150	j	f	0	1842	0
MR_V1_F1_J0	S122	L2_Intermediate	25	133	17_100.jpg	Same	100	f	f	1	1843	0
MR_V2_F0_J1	S146	L2_Fluent	40	302	38_100_R.jpg	Mirror	100	f	f	1	1844	0
MR_V1_F1_J0	S134	L2_Intermediate	28	256	32_150_R.jpg	Mirror	150	j	j	1	1845	0
MR_V1_F1_J0	S124	L1_Hearing	40	55	7_150.jpg	Same	150	f	j	0	1846	0
MR_V1_F1_J0	S110	L1_Deaf	16	73	10_0.jpg	Same	0	f	j	0	1847	0
MR_V2_F0_J1	S133	L2_Intermediate	47	237	30_100.jpg	Same	100	j	j	1	1848	0
MR_V1_F1_J0	S110	L1_Deaf	39	365	46_100.jpg	Same	100	f	f	1	1849	0
MR_V1_F1_J0	S130	L2_Intermediate	18	286	36_100_R.jpg	Mirror	100	j	j	1	1856	0
MR_V1_F1_J0	S130	L2_Intermediate	3	180	23_50_R.jpg	Mirror	50	j	j	1	1860	0
MR_V1_F1_J0	S147	L2_Fluent	5	222	28_100_R.jpg	Mirror	100	j	j	1	1861	0
MR_V1_F1_J0	S122	L2_Intermediate	4	136	17_150_R.jpg	Mirror	150	j	j	1	1862	0
MR_V2_F0_J1	S107	L1_Deaf	35	195	25_50.jpg	Same	50	j	j	1	1865	0
MR_V1_F1_J0	S109	L1_Deaf	46	189	24_100.jpg	Same	100	f	f	1	1866	0
MR_V1_F1_J0	S152	L2_Fluent	44	345	44_0.jpg	Same	0	f	j	0	1869	0
MR_V2_F0_J1	S154	L1_Hearing	47	318	40_100_R.jpg	Mirror	100	f	j	0	1869	0
MR_V2_F0_J1	S153	L2_Intermediate	29	348	44_50_R.jpg	Mirror	50	f	f	1	1872	0
MR_V1_F1_J0	S140	L1_Deaf	43	158	20_100_R.jpg	Mirror	100	j	j	1	1873	0
MR_V2_F0_J1	S132	L2_Fluent	13	125	16_100.jpg	Same	100	j	j	1	1873	0
MR_V2_F0_J1	S113	L1_Hearing	37	294	37_100_R.jpg	Mirror	100	f	f	1	1881	0
MR_V1_F1_J0	S106	L1_Deaf	39	304	38_150_R.jpg	Mirror	150	j	j	1	1883	0
MR_V1_F1_J0	S120	L1_Deaf	2	289	37_0.jpg	Same	0	f	f	1	1885	0
MR_V1_F1_J0	S147	L2_Fluent	38	241	31_0.jpg	Same	0	f	f	1	1885	0
MR_V1_F1_J0	S140	L1_Deaf	42	7	1_150.jpg	Same	150	f	f	1	1885	0
MR_V1_F1_J0	S148	L1_Hearing	23	72	9_150_R.jpg	Mirror	150	j	j	1	1886	0
MR_V1_F1_J0	S139	L1_Deaf	4	103	13_150.jpg	Same	150	f	f	1	1889	0
MR_V1_F1_J0	S121	L2_Fluent	32	350	44_100_R.jpg	Mirror	100	j	j	1	1890	0
MR_V1_F1_J0	S120	L1_Deaf	34	285	36_100.jpg	Same	100	f	j	0	1890	0
MR_V2_F0_J1	S126	L2_Intermediate	16	219	28_50.jpg	Same	50	j	j	1	1892	0
MR_V1_F1_J0	S139	L1_Deaf	10	311	39_150.jpg	Same	150	f	f	1	1892	0
MR_V2_F0_J1	S126	L2_Intermediate	12	175	22_150.jpg	Same	150	j	j	1	1895	0
MR_V1_F1_J0	S151	L2_Intermediate	32	201	26_0.jpg	Same	0	f	f	1	1897	0
MR_V2_F0_J1	S132	L2_Fluent	14	152	19_150_R.jpg	Mirror	150	f	f	1	1897	0
MR_V2_F0_J1	S113	L1_Hearing	48	356	45_50_R.jpg	Mirror	50	f	f	1	1901	0
MR_V1_F1_J0	S121	L2_Fluent	39	381	48_100.jpg	Same	100	f	f	1	1903	0
MR_V2_F0_J1	S107	L1_Deaf	16	375	47_150.jpg	Same	150	j	j	1	1905	0
MR_V2_F0_J1	S154	L1_Hearing	14	289	37_0.jpg	Same	0	j	j	1	1906	0
MR_V2_F0_J1	S132	L2_Fluent	19	47	6_150.jpg	Same	150	j	f	0	1906	0
MR_V2_F0_J1	S108	L2_Intermediate	20	354	45_0_R.jpg	Mirror	0	f	j	0	1913	0
MR_V1_F1_J0	S147	L2_Fluent	30	146	19_0_R.jpg	Mirror	0	j	j	1	1914	0
MR_V2_F0_J1	S112	L1_Deaf	6	1	1_0.jpg	Same	0	j	f	0	1917	0
MR_V2_F0_J1	S131	L2_Intermediate	34	188	24_50_R.jpg	Mirror	50	f	f	1	1919	0
MR_V1_F1_J0	S147	L2_Fluent	25	85	11_100.jpg	Same	100	f	f	1	1919	0
MR_V1_F1_J0	S130	L2_Intermediate	32	247	31_150.jpg	Same	150	f	f	1	1919	0
MR_V2_F0_J1	S132	L2_Fluent	4	339	43_50.jpg	Same	50	j	j	1	1922	0
MR_V2_F0_J1	S145	L2_Fluent	4	66	9_0_R.jpg	Mirror	0	f	f	1	1923	0
MR_V2_F0_J1	S149	L1_Deaf	13	6	1_100_R.jpg	Mirror	100	f	f	1	1925	0
MR_V2_F0_J1	S107	L1_Deaf	17	181	23_100.jpg	Same	100	j	j	1	1927	0
MR_V1_F1_J0	S110	L1_Deaf	37	222	28_100_R.jpg	Mirror	100	j	f	0	1928	0
MR_V1_F1_J0	S118	L2_Fluent	6	356	45_50_R.jpg	Mirror	50	j	j	1	1930	0
MR_V2_F0_J1	S113	L1_Hearing	6	193	25_0.jpg	Same	0	j	j	1	1934	0
MR_V1_F1_J0	S124	L1_Hearing	44	171	22_50.jpg	Same	50	f	f	1	1934	0
MR_V1_F1_J0	S152	L2_Fluent	38	60	8_50_R.jpg	Mirror	50	j	j	1	1935	0
MR_V2_F0_J1	S114	L1_Deaf	2	73	10_0.jpg	Same	0	j	j	1	1936	0
MR_V2_F0_J1	S146	L2_Fluent	24	233	30_0.jpg	Same	0	j	f	0	1936	0
MR_V2_F0_J1	S107	L1_Deaf	38	235	30_50.jpg	Same	50	j	j	1	1936	0
MR_V1_F1_J0	S147	L2_Fluent	7	90	12_0_R.jpg	Mirror	0	j	j	1	1937	0
MR_V1_F1_J0	S117	L1_Hearing	45	243	31_50.jpg	Same	50	f	f	1	1941	0
MR_V2_F0_J1	S131	L2_Intermediate	36	1	1_0.jpg	Same	0	j	j	1	1942	0
MR_V2_F0_J1	S105	L1_Deaf	19	317	40_100.jpg	Same	100	j	f	0	1944	0
MR_V2_F0_J1	S144	L2_Fluent	11	321	41_0.jpg	Same	0	j	j	1	1945	0
MR_V1_F1_J0	S111	L2_Intermediate	21	99	13_50.jpg	Same	50	f	f	1	1946	0
MR_V1_F1_J0	S148	L1_Hearing	36	258	33_0_R.jpg	Mirror	0	j	f	0	1948	0
MR_V1_F1_J0	S151	L2_Intermediate	7	217	28_0.jpg	Same	0	f	f	1	1949	0
MR_V2_F0_J1	S149	L1_Deaf	34	18	3_0_R.jpg	Mirror	0	f	f	1	1950	0
MR_V1_F1_J0	S148	L1_Hearing	32	87	11_150.jpg	Same	150	f	f	1	1950	0
MR_V1_F1_J0	S140	L1_Deaf	48	4	1_50_R.jpg	Mirror	50	j	j	1	1952	0
MR_V2_F0_J1	S154	L1_Hearing	9	152	19_150_R.jpg	Mirror	150	f	f	1	1952	0
MR_V2_F0_J1	S137	L2_Intermediate	37	9	2_0.jpg	Same	0	j	j	1	1953	0
MR_V1_F1_J0	S136	L2_Fluent	6	122	16_0_R.jpg	Mirror	0	j	j	1	1954	0
MR_V2_F0_J1	S150	L1_Hearing	20	50	7_0_R.jpg	Mirror	0	f	f	1	1957	0
MR_V1_F1_J0	S147	L2_Fluent	10	36	5_50_R.jpg	Mirror	50	j	j	1	1958	0
MR_V2_F0_J1	S132	L2_Fluent	15	381	48_100.jpg	Same	100	j	f	0	1958	0
MR_V1_F1_J0	S121	L2_Fluent	23	314	40_0_R.jpg	Mirror	0	j	j	1	1962	0
MR_V1_F1_J0	S135	L2_Intermediate	37	1	1_0.jpg	Same	0	f	f	1	1963	0
MR_V2_F0_J1	S137	L2_Intermediate	47	203	26_50.jpg	Same	50	j	j	1	1963	0
MR_V2_F0_J1	S144	L2_Fluent	41	46	6_100_R.jpg	Mirror	100	f	f	1	1965	0
MR_V2_F0_J1	S132	L2_Fluent	28	175	22_150.jpg	Same	150	j	j	1	1966	0
MR_V1_F1_J0	S135	L2_Intermediate	27	68	9_50_R.jpg	Mirror	50	j	j	1	1967	0
MR_V1_F1_J0	S147	L2_Fluent	39	239	30_150.jpg	Same	150	f	j	0	1970	0
MR_V1_F1_J0	S111	L2_Intermediate	23	272	34_150_R.jpg	Mirror	150	j	j	1	1973	0
MR_V1_F1_J0	S121	L2_Fluent	18	210	27_0_R.jpg	Mirror	0	j	j	1	1975	0
MR_V2_F0_J1	S131	L2_Intermediate	39	305	39_0.jpg	Same	0	j	j	1	1976	0
MR_V2_F0_J1	S146	L2_Fluent	10	199	25_150.jpg	Same	150	j	j	1	1976	0
MR_V1_F1_J0	S151	L2_Intermediate	29	41	6_0.jpg	Same	0	f	f	1	1977	0
MR_V1_F1_J0	S110	L1_Deaf	35	260	33_50_R.jpg	Mirror	50	j	f	0	1981	0
MR_V1_F1_J0	S120	L1_Deaf	13	336	42_150_R.jpg	Mirror	150	j	f	0	1981	0
MR_V1_F1_J0	S121	L2_Fluent	12	348	44_50_R.jpg	Mirror	50	j	j	1	1982	0
MR_V1_F1_J0	S117	L1_Hearing	25	53	7_100.jpg	Same	100	f	j	0	1983	0
MR_V2_F0_J1	S107	L1_Deaf	12	110	14_100_R.jpg	Mirror	100	f	f	1	1985	0
MR_V2_F0_J1	S126	L2_Intermediate	9	120	15_150_R.jpg	Mirror	150	f	f	1	1985	0
MR_V2_F0_J1	S143	L2_Fluent	13	140	18_50_R.jpg	Mirror	50	f	f	1	1986	0
MR_V2_F0_J1	S128	L2_Intermediate	37	203	26_50.jpg	Same	50	j	f	0	1986	0
MR_V1_F1_J0	S117	L1_Hearing	38	201	26_0.jpg	Same	0	f	f	1	1993	0
MR_V2_F0_J1	S131	L2_Intermediate	15	77	10_100.jpg	Same	100	j	f	0	1993	0
MR_V2_F0_J1	S113	L1_Hearing	2	199	25_150.jpg	Same	150	j	j	1	1996	0
MR_V1_F1_J0	S124	L1_Hearing	5	86	11_100_R.jpg	Mirror	100	j	j	1	1997	0
MR_V1_F1_J0	S111	L2_Intermediate	24	191	24_150.jpg	Same	150	f	f	1	2000	0
MR_V1_F1_J0	S118	L2_Fluent	38	7	1_150.jpg	Same	150	f	f	1	2000	0
MR_V2_F0_J1	S112	L1_Deaf	27	212	27_50_R.jpg	Mirror	50	f	f	1	2001	0
MR_V2_F0_J1	S149	L1_Deaf	9	61	8_100.jpg	Same	100	j	j	1	2001	0
MR_V1_F1_J0	S121	L2_Fluent	45	36	5_50_R.jpg	Mirror	50	j	j	1	2002	0
MR_V2_F0_J1	S128	L2_Intermediate	38	146	19_0_R.jpg	Mirror	0	f	f	1	2004	0
MR_V2_F0_J1	S154	L1_Hearing	3	220	28_50_R.jpg	Mirror	50	f	f	1	2005	0
MR_V1_F1_J0	S124	L1_Hearing	3	219	28_50.jpg	Same	50	f	f	1	2005	0
MR_V1_F1_J0	S134	L2_Intermediate	44	191	24_150.jpg	Same	150	f	f	1	2005	0
MR_V1_F1_J0	S139	L1_Deaf	35	287	36_150.jpg	Same	150	f	f	1	2008	0
MR_V2_F0_J1	S149	L1_Deaf	6	323	41_50.jpg	Same	50	j	j	1	2009	0
MR_V2_F0_J1	S126	L2_Intermediate	34	310	39_100_R.jpg	Mirror	100	f	f	1	2010	0
MR_V1_F1_J0	S122	L2_Intermediate	1	168	21_150_R.jpg	Mirror	150	j	j	1	2010	0
MR_V1_F1_J0	S122	L2_Intermediate	5	195	25_50.jpg	Same	50	f	f	1	2012	0
MR_V1_F1_J0	S124	L1_Hearing	6	338	43_0_R.jpg	Mirror	0	j	j	1	2014	0
MR_V2_F0_J1	S107	L1_Deaf	15	36	5_50_R.jpg	Mirror	50	f	f	1	2015	0
MR_V1_F1_J0	S118	L2_Fluent	37	71	9_150.jpg	Same	150	f	f	1	2015	0
MR_V1_F1_J0	S147	L2_Fluent	15	60	8_50_R.jpg	Mirror	50	j	j	1	2016	0
MR_V1_F1_J0	S106	L1_Deaf	2	59	8_50.jpg	Same	50	f	f	1	2017	0
MR_V1_F1_J0	S110	L1_Deaf	40	155	20_50.jpg	Same	50	f	f	1	2018	0
MR_V2_F0_J1	S112	L1_Deaf	35	359	45_150.jpg	Same	150	j	f	0	2018	0
MR_V1_F1_J0	S134	L2_Intermediate	36	327	41_150.jpg	Same	150	f	f	1	2018	0
MR_V1_F1_J0	S147	L2_Fluent	22	362	46_0_R.jpg	Mirror	0	j	j	1	2021	0
MR_V2_F0_J1	S144	L2_Fluent	26	24	3_150_R.jpg	Mirror	150	f	f	1	2021	0
MR_V2_F0_J1	S146	L2_Fluent	20	322	41_0_R.jpg	Mirror	0	f	j	0	2023	0
MR_V1_F1_J0	S110	L1_Deaf	36	199	25_150.jpg	Same	150	f	j	0	2025	0
MR_V2_F0_J1	S112	L1_Deaf	14	34	5_0_R.jpg	Mirror	0	f	f	1	2027	0
MR_V2_F0_J1	S113	L1_Hearing	32	22	3_100_R.jpg	Mirror	100	f	f	1	2027	0
MR_V1_F1_J0	S136	L2_Fluent	20	135	17_150.jpg	Same	150	f	f	1	2028	0
MR_V1_F1_J0	S148	L1_Hearing	48	268	34_50_R.jpg	Mirror	50	j	j	1	2029	0
MR_V2_F0_J1	S150	L1_Hearing	30	284	36_50_R.jpg	Mirror	50	f	f	1	2029	0
MR_V1_F1_J0	S135	L2_Intermediate	4	183	23_150.jpg	Same	150	f	f	1	2029	0
MR_V1_F1_J0	S140	L1_Deaf	2	95	12_150.jpg	Same	150	f	f	1	2029	0
MR_V1_F1_J0	S106	L1_Deaf	35	242	31_0_R.jpg	Mirror	0	j	j	1	2031	0
MR_V1_F1_J0	S140	L1_Deaf	22	148	19_50_R.jpg	Mirror	50	j	j	1	2032	0
MR_V1_F1_J0	S130	L2_Intermediate	41	376	47_150_R.jpg	Mirror	150	j	j	1	2034	0
MR_V2_F0_J1	S144	L2_Fluent	28	355	45_50.jpg	Same	50	j	j	1	2037	0
MR_V2_F0_J1	S131	L2_Intermediate	37	98	13_0_R.jpg	Mirror	0	f	f	1	2040	0
MR_V1_F1_J0	S134	L2_Intermediate	35	273	35_0.jpg	Same	0	f	f	1	2040	0
MR_V2_F0_J1	S153	L2_Intermediate	42	317	40_100.jpg	Same	100	j	f	0	2046	0
MR_V2_F0_J1	S126	L2_Intermediate	1	35	5_50.jpg	Same	50	j	j	1	2047	0
MR_V1_F1_J0	S118	L2_Fluent	25	384	48_150_R.jpg	Mirror	150	j	j	1	2047	0
MR_V2_F0_J1	S112	L1_Deaf	12	196	25_50_R.jpg	Mirror	50	f	f	1	2048	0
MR_V1_F1_J0	S111	L2_Intermediate	31	7	1_150.jpg	Same	150	f	f	1	2048	0
MR_V1_F1_J0	S134	L2_Intermediate	19	367	46_150.jpg	Same	150	f	f	1	2053	0
MR_V2_F0_J1	S108	L2_Intermediate	19	156	20_50_R.jpg	Mirror	50	f	f	1	2056	0
MR_V1_F1_J0	S140	L1_Deaf	30	136	17_150_R.jpg	Mirror	150	j	j	1	2057	0
MR_V2_F0_J1	S132	L2_Fluent	16	131	17_50.jpg	Same	50	j	j	1	2058	0
MR_V2_F0_J1	S154	L1_Hearing	27	219	28_50.jpg	Same	50	j	j	1	2059	0
MR_V1_F1_J0	S152	L2_Fluent	43	145	19_0.jpg	Same	0	f	j	0	2060	0
MR_V1_F1_J0	S124	L1_Hearing	17	211	27_50.jpg	Same	50	f	f	1	2061	0
MR_V1_F1_J0	S124	L1_Hearing	12	178	23_0_R.jpg	Mirror	0	j	j	1	2062	0
MR_V1_F1_J0	S111	L2_Intermediate	34	209	27_0.jpg	Same	0	f	f	1	2063	0
MR_V2_F0_J1	S138	L1_Deaf	38	257	33_0.jpg	Same	0	j	j	1	2063	0
MR_V1_F1_J0	S111	L2_Intermediate	15	173	22_100.jpg	Same	100	f	f	1	2065	0
MR_V1_F1_J0	S121	L2_Fluent	29	61	8_100.jpg	Same	100	f	f	1	2066	0
MR_V1_F1_J0	S152	L2_Fluent	6	113	15_0.jpg	Same	0	f	j	0	2070	0
MR_V2_F0_J1	S132	L2_Fluent	20	67	9_50.jpg	Same	50	j	j	1	2071	0
MR_V2_F0_J1	S137	L2_Intermediate	20	99	13_50.jpg	Same	50	j	j	1	2071	0
MR_V1_F1_J0	S110	L1_Deaf	26	252	32_50_R.jpg	Mirror	50	j	f	0	2072	0
MR_V2_F0_J1	S131	L2_Intermediate	24	268	34_50_R.jpg	Mirror	50	f	f	1	2073	0
MR_V2_F0_J1	S126	L2_Intermediate	8	6	1_100_R.jpg	Mirror	100	f	f	1	2074	0
MR_V2_F0_J1	S138	L1_Deaf	5	187	24_50.jpg	Same	50	j	j	1	2078	0
MR_V1_F1_J0	S118	L2_Fluent	41	50	7_0_R.jpg	Mirror	0	j	j	1	2080	0
MR_V1_F1_J0	S111	L2_Intermediate	1	181	23_100.jpg	Same	100	f	j	0	2084	0
MR_V2_F0_J1	S133	L2_Intermediate	41	69	9_100.jpg	Same	100	j	j	1	2084	0
MR_V1_F1_J0	S148	L1_Hearing	8	303	38_150.jpg	Same	150	f	j	0	2086	0
MR_V1_F1_J0	S152	L2_Fluent	34	189	24_100.jpg	Same	100	f	f	1	2090	0
MR_V1_F1_J0	S118	L2_Fluent	15	44	6_50_R.jpg	Mirror	50	j	j	1	2092	0
MR_V2_F0_J1	S143	L2_Fluent	48	13	2_100.jpg	Same	100	j	j	1	2094	0
MR_V1_F1_J0	S134	L2_Intermediate	21	262	33_100_R.jpg	Mirror	100	j	j	1	2094	0
MR_V2_F0_J1	S143	L2_Fluent	29	103	13_150.jpg	Same	150	j	j	1	2094	0
MR_V1_F1_J0	S148	L1_Hearing	43	82	11_0_R.jpg	Mirror	0	j	f	0	2095	0
MR_V1_F1_J0	S147	L2_Fluent	34	219	28_50.jpg	Same	50	f	f	1	2095	0
MR_V1_F1_J0	S111	L2_Intermediate	16	13	2_100.jpg	Same	100	f	f	1	2096	0
MR_V2_F0_J1	S149	L1_Deaf	23	283	36_50.jpg	Same	50	j	j	1	2097	0
MR_V1_F1_J0	S148	L1_Hearing	18	362	46_0_R.jpg	Mirror	0	j	j	1	2100	0
MR_V2_F0_J1	S126	L2_Intermediate	13	210	27_0_R.jpg	Mirror	0	f	f	1	2101	0
MR_V1_F1_J0	S135	L2_Intermediate	13	149	19_100.jpg	Same	100	f	f	1	2101	0
MR_V1_F1_J0	S134	L2_Intermediate	39	322	41_0_R.jpg	Mirror	0	j	j	1	2105	0
MR_V2_F0_J1	S128	L2_Intermediate	1	170	22_0_R.jpg	Mirror	0	f	f	1	2107	0
MR_V2_F0_J1	S133	L2_Intermediate	14	242	31_0_R.jpg	Mirror	0	f	j	0	2109	0
MR_V1_F1_J0	S148	L1_Hearing	35	290	37_0_R.jpg	Mirror	0	j	f	0	2117	0
MR_V2_F0_J1	S133	L2_Intermediate	44	25	4_0.jpg	Same	0	j	f	0	2117	0
MR_V2_F0_J1	S150	L1_Hearing	43	205	26_100.jpg	Same	100	j	j	1	2118	0
MR_V2_F0_J1	S107	L1_Deaf	34	328	41_150_R.jpg	Mirror	150	f	f	1	2124	0
MR_V2_F0_J1	S143	L2_Fluent	14	296	37_150_R.jpg	Mirror	150	f	j	0	2126	0
MR_V2_F0_J1	S144	L2_Fluent	32	47	6_150.jpg	Same	150	j	j	1	2126	0
MR_V2_F0_J1	S126	L2_Intermediate	11	317	40_100.jpg	Same	100	j	j	1	2130	0
MR_V2_F0_J1	S146	L2_Fluent	41	334	42_100_R.jpg	Mirror	100	f	f	1	2132	0
MR_V1_F1_J0	S110	L1_Deaf	21	232	29_150_R.jpg	Mirror	150	j	j	1	2132	0
MR_V1_F1_J0	S135	L2_Intermediate	36	356	45_50_R.jpg	Mirror	50	j	j	1	2134	0
MR_V1_F1_J0	S117	L1_Hearing	7	311	39_150.jpg	Same	150	f	f	1	2140	0
MR_V1_F1_J0	S152	L2_Fluent	10	239	30_150.jpg	Same	150	f	f	1	2142	0
MR_V2_F0_J1	S138	L1_Deaf	41	108	14_50_R.jpg	Mirror	50	f	f	1	2143	0
MR_V1_F1_J0	S116	L1_Hearing	1	125	16_100.jpg	Same	100	f	j	0	2143	0
MR_V2_F0_J1	S149	L1_Deaf	20	239	30_150.jpg	Same	150	j	j	1	2144	0
